Product_ID,Factory,Line,Shift,Product_Type,Process_Mode,Defect
CHIP-01553,C,L2,Day,Advanced,Normal,0
CHIP-01554,C,L3,Night,Premium,Normal,0
CHIP-01555,B,L2,Night,Advanced,Normal,0
CHIP-01556,B,L1,Day,Advanced,Normal,0
CHIP-01557,B,L1,Night,Standard,High_Speed,0
CHIP-01558,B,L3,Day,Advanced,Normal,0
CHIP-01559,B,L1,Night,Advanced,Normal,0
CHIP-01560,A,L2,Night,Standard,High_Speed,0
CHIP-01561,A,L2,Day,Advanced,High_Speed,0
CHIP-01562,C,L1,Night,Standard,Normal,0
CHIP-01563,C,L3,Day,Premium,High_Speed,0
CHIP-01564,A,L1,Night,Advanced,Normal,0
CHIP-01565,C,L3,Night,Advanced,Normal,0
CHIP-01566,C,L1,Night,Premium,High_Speed,0
CHIP-01567,A,L1,Night,Advanced,Normal,0
CHIP-01568,C,L1,Day,Standard,Normal,0
CHIP-01569,C,L3,Day,Advanced,High_Speed,0
CHIP-01570,B,L2,Day,Advanced,Normal,0
CHIP-01571,C,L3,Night,Advanced,High_Speed,0
CHIP-01572,A,L2,Day,Standard,Normal,0
CHIP-01573,B,L3,Day,Advanced,Normal,0
CHIP-01574,C,L2,Day,Standard,Normal,0
CHIP-01575,B,L2,Night,Standard,Normal,0
CHIP-01576,A,L2,Night,Standard,High_Speed,0
CHIP-01577,B,L1,Night,Standard,High_Speed,0
CHIP-01578,C,L3,Day,Advanced,Normal,0
CHIP-01579,C,L3,Night,Standard,Normal,0
CHIP-01580,A,L1,Night,Standard,Normal,0
CHIP-01581,B,L3,Day,Premium,High_Speed,0
CHIP-01582,A,L1,Day,Advanced,Normal,0
CHIP-01583,B,L2,Night,Premium,Normal,0
CHIP-01584,A,L3,Night,Premium,Normal,1
CHIP-01585,C,L1,Day,Premium,Normal,0
CHIP-01586,B,L1,Night,Advanced,Normal,0
CHIP-01587,B,L3,Night,Standard,Normal,0
CHIP-01588,C,L2,Day,Premium,High_Speed,0
CHIP-01589,A,L2,Day,Standard,Normal,0
CHIP-01590,A,L2,Night,Advanced,Normal,0
CHIP-01591,A,L1,Day,Standard,Normal,0
CHIP-01592,B,L1,Night,Premium,Normal,1
CHIP-01593,C,L3,Day,Advanced,Normal,0
CHIP-01594,A,L2,Day,Advanced,High_Speed,0
CHIP-01595,C,L3,Day,Premium,Normal,0
CHIP-01596,A,L1,Night,Advanced,High_Speed,0
CHIP-01597,A,L3,Day,Standard,Normal,0
CHIP-01598,B,L1,Day,Advanced,High_Speed,0
CHIP-01599,C,L1,Day,Premium,Normal,1
CHIP-01600,C,L2,Day,Advanced,Normal,0
CHIP-01601,B,L2,Night,Advanced,High_Speed,0
CHIP-01602,B,L1,Day,Advanced,Normal,0
CHIP-01603,A,L1,Day,Premium,Normal,0
CHIP-01604,A,L2,Day,Standard,High_Speed,0
CHIP-01605,C,L3,Day,Standard,Normal,0
CHIP-01606,B,L1,Day,Advanced,Normal,0
CHIP-01607,A,L2,Day,Advanced,High_Speed,0
CHIP-01608,A,L1,Night,Premium,Normal,0
CHIP-01609,A,L1,Day,Advanced,High_Speed,0
CHIP-01610,C,L1,Day,Advanced,High_Speed,0
CHIP-01611,B,L3,Day,Advanced,High_Speed,0
CHIP-01612,C,L3,Night,Premium,Normal,0
CHIP-01613,B,L1,Day,Standard,Normal,0
CHIP-01614,C,L2,Night,Standard,High_Speed,0
CHIP-01615,A,L1,Night,Advanced,High_Speed,1
CHIP-01616,A,L2,Day,Standard,High_Speed,0
CHIP-01617,A,L2,Day,Premium,High_Speed,0
CHIP-01618,A,L1,Night,Standard,Normal,0
CHIP-01619,C,L3,Night,Advanced,Normal,0
CHIP-01620,C,L2,Day,Premium,Normal,0
CHIP-01621,A,L1,Night,Standard,Normal,0
CHIP-01622,B,L1,Night,Standard,Normal,0
CHIP-01623,B,L1,Day,Standard,Normal,0
CHIP-01624,B,L3,Night,Premium,Normal,0
CHIP-01625,A,L2,Day,Premium,Normal,0
CHIP-01626,A,L3,Night,Standard,Normal,0
CHIP-01627,A,L1,Day,Advanced,Normal,0
CHIP-01628,C,L2,Day,Premium,Normal,0
CHIP-01629,B,L2,Night,Standard,Normal,0
CHIP-01630,C,L2,Day,Advanced,Normal,0
CHIP-01631,C,L1,Day,Premium,Normal,0
CHIP-01632,A,L1,Day,Standard,Normal,0
CHIP-01633,A,L3,Night,Standard,High_Speed,0
CHIP-01634,A,L2,Day,Standard,Normal,0
CHIP-01635,B,L1,Night,Advanced,Normal,0
CHIP-01636,B,L3,Night,Standard,High_Speed,0
CHIP-01637,A,L1,Day,Standard,Normal,0
CHIP-01638,A,L3,Night,Standard,Normal,0
CHIP-01639,B,L3,Day,Premium,High_Speed,1
CHIP-01640,C,L1,Day,Standard,Normal,0
CHIP-01641,A,L3,Day,Standard,High_Speed,0
CHIP-01642,C,L1,Day,Advanced,Normal,0
CHIP-01643,A,L1,Night,Standard,High_Speed,0
CHIP-01644,A,L2,Night,Advanced,High_Speed,0
CHIP-01645,A,L2,Day,Standard,High_Speed,0
CHIP-01646,C,L1,Day,Premium,Normal,0
CHIP-01647,B,L1,Day,Advanced,Normal,0
CHIP-01648,B,L1,Day,Premium,Normal,0
CHIP-01649,A,L1,Night,Advanced,Normal,0
CHIP-01650,B,L1,Day,Standard,High_Speed,1
CHIP-01651,B,L1,Night,Advanced,Normal,0
CHIP-01652,B,L3,Day,Advanced,Normal,1
CHIP-01653,B,L3,Day,Premium,Normal,0
CHIP-01654,B,L3,Night,Premium,Normal,0
CHIP-01655,A,L1,Day,Advanced,Normal,0
CHIP-01656,A,L1,Night,Standard,Normal,0
CHIP-01657,A,L2,Night,Standard,Normal,0
CHIP-01658,B,L2,Day,Premium,Normal,0
CHIP-01659,B,L2,Day,Premium,High_Speed,0
CHIP-01660,B,L1,Day,Standard,Normal,0
CHIP-01661,A,L3,Night,Advanced,Normal,0
CHIP-01662,A,L2,Night,Standard,Normal,0
CHIP-01663,A,L1,Day,Standard,Normal,0
CHIP-01664,A,L2,Night,Standard,Normal,0
CHIP-01665,C,L1,Night,Advanced,High_Speed,0
CHIP-01666,A,L1,Night,Advanced,Normal,0
CHIP-01667,A,L3,Day,Standard,Normal,0
CHIP-01668,B,L2,Night,Advanced,Normal,0
CHIP-01669,A,L1,Night,Advanced,Normal,0
CHIP-01670,C,L1,Day,Premium,High_Speed,0
CHIP-01671,C,L1,Day,Standard,Normal,0
CHIP-01672,B,L3,Day,Standard,Normal,0
CHIP-01673,A,L3,Day,Advanced,Normal,0
CHIP-01674,B,L2,Night,Advanced,Normal,0
CHIP-01675,B,L3,Night,Advanced,Normal,0
CHIP-01676,B,L2,Night,Advanced,Normal,0
CHIP-01677,A,L3,Day,Premium,Normal,0
CHIP-01678,A,L2,Night,Standard,High_Speed,1
CHIP-01679,A,L3,Night,Standard,Normal,0
CHIP-01680,A,L3,Day,Premium,Normal,0
CHIP-01681,B,L2,Day,Premium,Normal,0
CHIP-01682,C,L1,Night,Advanced,Normal,0
CHIP-01683,A,L1,Night,Advanced,Normal,0
CHIP-01684,C,L1,Day,Advanced,Normal,0
CHIP-01685,A,L1,Night,Advanced,Normal,0
CHIP-01686,A,L1,Day,Advanced,High_Speed,0
CHIP-01687,B,L2,Day,Advanced,Normal,0
CHIP-01688,A,L1,Night,Premium,Normal,0
CHIP-01689,C,L3,Day,Premium,Normal,0
CHIP-01690,C,L1,Day,Standard,Normal,0
CHIP-01691,A,L1,Night,Advanced,Normal,1
CHIP-01692,A,L1,Night,Advanced,Normal,0
CHIP-01693,A,L3,Day,Standard,Normal,0
CHIP-01694,C,L2,Day,Advanced,Normal,0
CHIP-01695,A,L1,Day,Standard,Normal,0
CHIP-01696,C,L1,Night,Premium,Normal,0
CHIP-01697,A,L1,Night,Standard,Normal,0
CHIP-01698,B,L3,Day,Advanced,Normal,0
CHIP-01699,A,L2,Day,Advanced,High_Speed,0
CHIP-01700,C,L2,Day,Standard,High_Speed,0
CHIP-01701,B,L2,Day,Standard,Normal,0
CHIP-01702,A,L1,Day,Standard,Normal,0
CHIP-01703,A,L2,Night,Standard,Normal,0
CHIP-01704,B,L2,Night,Premium,High_Speed,1
CHIP-01705,B,L2,Day,Standard,Normal,0
CHIP-01706,C,L1,Night,Advanced,Normal,0
CHIP-01707,B,L1,Day,Advanced,High_Speed,0
CHIP-01708,C,L2,Night,Premium,Normal,0
CHIP-01709,A,L2,Night,Standard,High_Speed,0
CHIP-01710,C,L2,Day,Advanced,Normal,0
CHIP-01711,C,L3,Night,Premium,Normal,0
CHIP-01712,B,L3,Day,Advanced,Normal,0
CHIP-01713,C,L3,Night,Premium,High_Speed,0
CHIP-01714,B,L2,Day,Standard,Normal,0
CHIP-01715,B,L3,Night,Premium,Normal,0
CHIP-01716,A,L2,Day,Advanced,Normal,1
CHIP-01717,A,L2,Day,Advanced,Normal,0
CHIP-01718,B,L2,Day,Premium,High_Speed,0
CHIP-01719,C,L1,Night,Premium,Normal,1
CHIP-01720,C,L2,Day,Standard,Normal,0
CHIP-01721,B,L3,Day,Advanced,High_Speed,0
CHIP-01722,C,L3,Day,Premium,Normal,0
CHIP-01723,C,L2,Day,Standard,Normal,0
CHIP-01724,C,L3,Day,Advanced,Normal,0
CHIP-01725,A,L1,Day,Standard,High_Speed,0
CHIP-01726,B,L3,Day,Premium,Normal,0
CHIP-01727,B,L2,Night,Advanced,Normal,0
CHIP-01728,C,L3,Day,Premium,High_Speed,0
CHIP-01729,B,L2,Day,Advanced,High_Speed,0
CHIP-01730,C,L3,Night,Premium,Normal,0
CHIP-01731,C,L1,Day,Premium,Normal,0
CHIP-01732,B,L2,Night,Standard,High_Speed,0
CHIP-01733,C,L3,Day,Advanced,High_Speed,1
CHIP-01734,B,L1,Day,Advanced,Normal,0
CHIP-01735,B,L2,Night,Premium,Normal,0
CHIP-01736,B,L2,Day,Premium,Normal,0
CHIP-01737,C,L3,Night,Premium,High_Speed,0
CHIP-01738,C,L3,Day,Premium,Normal,0
CHIP-01739,C,L1,Day,Advanced,High_Speed,0
CHIP-01740,A,L2,Day,Standard,Normal,0
CHIP-01741,B,L2,Day,Advanced,High_Speed,0
CHIP-01742,C,L3,Night,Premium,Normal,0
CHIP-01743,C,L1,Day,Advanced,Normal,0
CHIP-01744,C,L1,Day,Standard,Normal,1
CHIP-01745,C,L2,Day,Advanced,High_Speed,0
CHIP-01746,C,L1,Day,Premium,Normal,0
CHIP-01747,A,L2,Day,Standard,Normal,0
CHIP-01748,C,L1,Day,Premium,High_Speed,1
CHIP-01749,A,L3,Day,Standard,Normal,0
CHIP-01750,C,L3,Night,Premium,High_Speed,0
CHIP-01751,A,L2,Night,Advanced,Normal,0
CHIP-01752,C,L3,Day,Advanced,Normal,0
CHIP-01753,B,L3,Day,Advanced,Normal,1
CHIP-01754,A,L2,Day,Advanced,High_Speed,0
CHIP-01755,B,L2,Day,Standard,Normal,0
CHIP-01756,B,L2,Day,Premium,Normal,0
CHIP-01757,C,L3,Day,Premium,High_Speed,0
CHIP-01758,C,L3,Day,Advanced,High_Speed,0
CHIP-01759,B,L2,Day,Standard,High_Speed,0
CHIP-01760,A,L2,Day,Standard,Normal,0
CHIP-01761,C,L1,Night,Advanced,Normal,0
CHIP-01762,C,L3,Night,Advanced,Normal,0
CHIP-01763,C,L3,Day,Premium,Normal,0
CHIP-01764,A,L1,Day,Premium,Normal,0
CHIP-01765,C,L1,Day,Standard,Normal,0
CHIP-01766,A,L3,Day,Advanced,Normal,0
CHIP-01767,C,L1,Night,Premium,Normal,0
CHIP-01768,A,L2,Night,Advanced,High_Speed,0
CHIP-01769,A,L2,Day,Advanced,Normal,0
CHIP-01770,A,L2,Day,Standard,Normal,0
CHIP-01771,C,L1,Day,Premium,Normal,0
CHIP-01772,B,L1,Night,Standard,Normal,0
CHIP-01773,C,L2,Day,Advanced,Normal,0
CHIP-01774,A,L1,Night,Standard,Normal,0
CHIP-01775,C,L3,Night,Standard,Normal,0
CHIP-01776,B,L3,Day,Standard,Normal,1
CHIP-01777,A,L3,Night,Standard,High_Speed,0
CHIP-01778,C,L2,Night,Standard,Normal,0
CHIP-01779,B,L2,Day,Advanced,Normal,0
CHIP-01780,B,L1,Day,Standard,High_Speed,0
CHIP-01781,B,L2,Day,Standard,Normal,0
CHIP-01782,C,L2,Day,Premium,Normal,0
CHIP-01783,A,L3,Day,Advanced,High_Speed,0
CHIP-01784,B,L2,Day,Premium,Normal,0
CHIP-01785,B,L1,Night,Premium,Normal,0
CHIP-01786,C,L2,Day,Premium,Normal,0
CHIP-01787,A,L2,Day,Advanced,High_Speed,0
CHIP-01788,A,L3,Night,Standard,High_Speed,0
CHIP-01789,A,L1,Day,Standard,High_Speed,0
CHIP-01790,B,L2,Day,Premium,Normal,0
CHIP-01791,A,L1,Night,Premium,Normal,0
CHIP-01792,B,L3,Day,Advanced,Normal,0
CHIP-01793,A,L2,Day,Standard,Normal,0
CHIP-01794,B,L3,Day,Standard,High_Speed,0
CHIP-01795,B,L2,Night,Standard,High_Speed,0
CHIP-01796,B,L3,Night,Advanced,Normal,0
CHIP-01797,C,L3,Night,Standard,Normal,0
CHIP-01798,B,L1,Day,Advanced,Normal,0
CHIP-01799,C,L2,Night,Premium,Normal,0
CHIP-01800,B,L1,Day,Premium,Normal,0
CHIP-01801,B,L3,Night,Premium,Normal,0
CHIP-01802,A,L3,Day,Standard,Normal,0
CHIP-01803,B,L2,Day,Advanced,Normal,0
CHIP-01804,C,L2,Night,Premium,Normal,0
CHIP-01805,A,L3,Night,Advanced,Normal,0
CHIP-01806,A,L3,Day,Premium,Normal,0
CHIP-01807,B,L2,Night,Standard,High_Speed,0
CHIP-01808,B,L2,Day,Standard,Normal,0
CHIP-01809,C,L1,Day,Advanced,High_Speed,0
CHIP-01810,A,L1,Day,Standard,Normal,0
CHIP-01811,C,L3,Day,Advanced,High_Speed,0
CHIP-01812,C,L3,Day,Advanced,Normal,0
CHIP-01813,C,L1,Day,Advanced,Normal,0
CHIP-01814,B,L2,Night,Advanced,Normal,0
CHIP-01815,A,L1,Day,Advanced,High_Speed,0
CHIP-01816,A,L1,Day,Standard,Normal,0
CHIP-01817,C,L3,Day,Premium,Normal,0
CHIP-01818,A,L1,Night,Advanced,Normal,0
CHIP-01819,A,L1,Night,Standard,Normal,0
CHIP-01820,A,L3,Night,Standard,Normal,0
CHIP-01821,C,L1,Night,Standard,Normal,0
CHIP-01822,A,L1,Night,Standard,Normal,0
CHIP-01823,B,L2,Day,Advanced,Normal,1
CHIP-01824,C,L2,Night,Premium,Normal,0
CHIP-01825,C,L2,Night,Standard,Normal,0
CHIP-01826,C,L2,Day,Advanced,Normal,0
CHIP-01827,B,L3,Day,Premium,High_Speed,0
CHIP-01828,A,L3,Day,Standard,High_Speed,0
CHIP-01829,A,L1,Day,Standard,High_Speed,0
CHIP-01830,A,L2,Night,Standard,Normal,0
CHIP-01831,B,L2,Day,Standard,Normal,0
CHIP-01832,B,L2,Day,Standard,High_Speed,0
CHIP-01833,B,L1,Day,Premium,Normal,0
CHIP-01834,B,L2,Day,Advanced,High_Speed,0
CHIP-01835,C,L2,Night,Advanced,Normal,0
CHIP-01836,A,L3,Day,Premium,Normal,0
CHIP-01837,C,L1,Day,Advanced,High_Speed,0
CHIP-01838,C,L1,Night,Standard,High_Speed,0
CHIP-01839,A,L3,Day,Premium,High_Speed,0
CHIP-01840,B,L3,Day,Advanced,High_Speed,0
CHIP-01841,C,L2,Day,Premium,Normal,0
CHIP-01842,C,L3,Day,Standard,Normal,0
CHIP-01843,B,L3,Day,Standard,Normal,0
CHIP-01844,A,L1,Day,Premium,Normal,0
CHIP-01845,C,L3,Day,Standard,Normal,0
CHIP-01846,B,L2,Night,Premium,Normal,0
CHIP-01847,B,L2,Day,Advanced,High_Speed,1
CHIP-01848,A,L3,Day,Standard,High_Speed,0
CHIP-01849,C,L3,Night,Premium,Normal,0
CHIP-01850,B,L2,Day,Premium,Normal,0
CHIP-01851,B,L1,Night,Premium,High_Speed,1
CHIP-01852,C,L3,Day,Advanced,High_Speed,0
CHIP-01853,B,L2,Day,Advanced,Normal,0
CHIP-01854,B,L1,Night,Standard,Normal,1
CHIP-01855,B,L2,Day,Standard,Normal,0
CHIP-01856,B,L2,Night,Premium,High_Speed,0
CHIP-01857,C,L1,Day,Premium,High_Speed,0
CHIP-01858,B,L1,Day,Standard,Normal,0
CHIP-01859,A,L3,Night,Advanced,Normal,0
CHIP-01860,A,L3,Night,Premium,Normal,1
CHIP-01861,B,L2,Night,Advanced,Normal,0
CHIP-01862,A,L1,Night,Standard,Normal,0
CHIP-01863,B,L2,Day,Standard,High_Speed,0
CHIP-01864,B,L2,Day,Advanced,Normal,0
CHIP-01865,A,L1,Day,Premium,Normal,0
CHIP-01866,A,L2,Night,Standard,High_Speed,0
CHIP-01867,B,L1,Night,Advanced,Normal,0
CHIP-01868,A,L3,Night,Advanced,Normal,0
CHIP-01869,B,L3,Day,Premium,High_Speed,0
CHIP-01870,A,L3,Day,Premium,Normal,1
CHIP-01871,C,L2,Night,Premium,Normal,0
CHIP-01872,B,L2,Night,Advanced,Normal,0
CHIP-01873,C,L2,Day,Premium,High_Speed,1
CHIP-01874,C,L2,Day,Premium,Normal,0
CHIP-01875,C,L3,Night,Premium,Normal,0
CHIP-01876,C,L3,Night,Standard,Normal,0
CHIP-01877,A,L3,Night,Standard,High_Speed,0
CHIP-01878,A,L1,Night,Standard,Normal,0
CHIP-01879,C,L3,Night,Premium,High_Speed,0
CHIP-01880,B,L1,Day,Standard,Normal,0
CHIP-01881,B,L2,Night,Standard,High_Speed,0
CHIP-01882,B,L2,Day,Premium,Normal,0
CHIP-01883,A,L3,Day,Advanced,High_Speed,0
CHIP-01884,A,L3,Day,Advanced,Normal,0
CHIP-01885,B,L1,Night,Advanced,Normal,0
CHIP-01886,B,L3,Day,Standard,High_Speed,0
CHIP-01887,C,L3,Night,Advanced,High_Speed,0
CHIP-01888,B,L2,Day,Advanced,Normal,1
CHIP-01889,A,L2,Night,Advanced,Normal,0
CHIP-01890,A,L1,Day,Standard,Normal,0
CHIP-01891,B,L1,Day,Standard,Normal,0
CHIP-01892,B,L1,Day,Standard,Normal,0
CHIP-01893,C,L3,Night,Advanced,Normal,0
CHIP-01894,B,L1,Day,Standard,Normal,0
CHIP-01895,C,L2,Day,Standard,Normal,0
CHIP-01896,B,L3,Night,Advanced,Normal,0
CHIP-01897,A,L2,Night,Advanced,Normal,0
CHIP-01898,B,L1,Night,Advanced,Normal,0
CHIP-01899,A,L2,Night,Standard,High_Speed,0
CHIP-01900,A,L1,Night,Standard,Normal,0
CHIP-01901,B,L3,Day,Standard,High_Speed,0
CHIP-01902,B,L1,Day,Advanced,High_Speed,0
CHIP-01903,A,L1,Day,Standard,Normal,0
CHIP-01904,C,L3,Day,Premium,Normal,0
CHIP-01905,B,L1,Day,Standard,Normal,0
CHIP-01906,A,L1,Night,Advanced,Normal,0
CHIP-01907,C,L1,Day,Advanced,Normal,0
CHIP-01908,A,L1,Day,Advanced,Normal,0
CHIP-01909,B,L3,Night,Advanced,High_Speed,1
CHIP-01910,B,L1,Day,Standard,Normal,0
CHIP-01911,B,L1,Day,Advanced,Normal,0
CHIP-01912,C,L3,Day,Standard,High_Speed,1
CHIP-01913,B,L1,Night,Advanced,Normal,0
CHIP-01914,A,L1,Day,Premium,Normal,0
CHIP-01915,B,L1,Day,Advanced,Normal,0
CHIP-01916,A,L3,Night,Advanced,Normal,0
CHIP-01917,A,L2,Day,Standard,Normal,0
CHIP-01918,B,L2,Day,Advanced,Normal,0
CHIP-01919,A,L2,Day,Advanced,Normal,0
CHIP-01920,B,L2,Day,Standard,Normal,0
CHIP-01921,B,L3,Day,Standard,Normal,0
CHIP-01922,C,L3,Day,Advanced,Normal,0
CHIP-01923,C,L3,Day,Advanced,Normal,0
CHIP-01924,B,L3,Night,Premium,Normal,0
CHIP-01925,C,L1,Day,Standard,Normal,1
CHIP-01926,B,L2,Day,Standard,High_Speed,0
CHIP-01927,C,L3,Day,Standard,Normal,0
CHIP-01928,C,L1,Night,Advanced,Normal,0
CHIP-01929,C,L1,Day,Advanced,Normal,0
CHIP-01930,C,L1,Night,Standard,Normal,0
CHIP-01931,C,L1,Day,Standard,High_Speed,0
CHIP-01932,B,L3,Day,Standard,Normal,0
CHIP-01933,C,L1,Day,Premium,Normal,0
CHIP-01934,B,L2,Night,Advanced,Normal,0
CHIP-01935,A,L1,Day,Advanced,Normal,0
CHIP-01936,A,L2,Day,Standard,High_Speed,0
CHIP-01937,B,L1,Day,Standard,High_Speed,0
CHIP-01938,A,L1,Day,Premium,Normal,0
CHIP-01939,A,L2,Day,Standard,Normal,0
CHIP-01940,B,L1,Day,Advanced,Normal,0
CHIP-01941,B,L2,Night,Standard,Normal,0
CHIP-01942,A,L2,Night,Standard,Normal,0
CHIP-01943,B,L3,Day,Advanced,High_Speed,0
CHIP-01944,B,L2,Day,Advanced,Normal,0
CHIP-01945,C,L2,Day,Advanced,High_Speed,0
CHIP-01946,B,L2,Night,Advanced,Normal,0
CHIP-01947,A,L2,Day,Standard,Normal,0
CHIP-01948,C,L2,Day,Advanced,Normal,0
CHIP-01949,C,L2,Night,Premium,Normal,0
CHIP-01950,B,L2,Day,Advanced,Normal,0
CHIP-01951,A,L3,Day,Standard,Normal,0
CHIP-01952,B,L2,Night,Standard,Normal,0
CHIP-01953,C,L1,Day,Premium,Normal,0
CHIP-01954,C,L3,Day,Advanced,High_Speed,0
CHIP-01955,C,L3,Night,Premium,High_Speed,0
CHIP-01956,C,L3,Day,Premium,High_Speed,0
CHIP-01957,C,L1,Day,Advanced,Normal,0
CHIP-01958,A,L2,Day,Advanced,Normal,0
CHIP-01959,A,L3,Night,Standard,Normal,0
CHIP-01960,A,L1,Night,Standard,Normal,0
CHIP-01961,A,L2,Day,Premium,Normal,0
CHIP-01962,A,L1,Day,Advanced,Normal,0
CHIP-01963,B,L3,Night,Advanced,Normal,0
CHIP-01964,C,L2,Night,Premium,Normal,0
CHIP-01965,A,L2,Day,Standard,Normal,0
CHIP-01966,C,L1,Night,Premium,Normal,0
CHIP-01967,C,L1,Day,Premium,Normal,0
CHIP-01968,A,L1,Night,Advanced,Normal,0
CHIP-01969,A,L1,Night,Standard,Normal,0
CHIP-01970,B,L3,Night,Standard,Normal,0
CHIP-01971,C,L1,Day,Premium,Normal,0
CHIP-01972,C,L1,Night,Advanced,High_Speed,0
CHIP-01973,A,L3,Day,Premium,Normal,1
CHIP-01974,B,L2,Day,Standard,Normal,0
CHIP-01975,C,L2,Day,Standard,Normal,0
CHIP-01976,A,L1,Night,Standard,Normal,0
CHIP-01977,B,L3,Night,Advanced,Normal,0
CHIP-01978,B,L2,Day,Standard,Normal,0
CHIP-01979,A,L1,Day,Standard,Normal,0
CHIP-01980,C,L3,Day,Premium,Normal,0
CHIP-01981,A,L1,Day,Standard,Normal,0
CHIP-01982,C,L2,Day,Premium,Normal,0
CHIP-01983,C,L2,Night,Advanced,High_Speed,0
CHIP-01984,A,L2,Day,Advanced,High_Speed,0
CHIP-01985,C,L3,Day,Advanced,Normal,0
CHIP-01986,A,L1,Day,Advanced,High_Speed,0
CHIP-01987,A,L2,Day,Standard,Normal,1
CHIP-01988,A,L1,Day,Standard,High_Speed,0
CHIP-01989,C,L3,Night,Standard,High_Speed,0
CHIP-01990,C,L1,Day,Advanced,Normal,0
CHIP-01991,A,L2,Day,Standard,Normal,0
CHIP-01992,B,L2,Day,Advanced,High_Speed,0
CHIP-01993,C,L3,Day,Advanced,Normal,0
CHIP-01994,B,L3,Night,Advanced,Normal,0
CHIP-01995,A,L2,Night,Standard,High_Speed,0
CHIP-01996,B,L3,Night,Advanced,Normal,0
CHIP-01997,B,L3,Day,Standard,Normal,0
CHIP-01998,A,L3,Day,Advanced,Normal,0
CHIP-01999,B,L1,Day,Premium,High_Speed,0
CHIP-02000,C,L1,Day,Advanced,Normal,0
CHIP-02001,B,L2,Day,Standard,High_Speed,0
CHIP-02002,A,L1,Night,Advanced,Normal,0
CHIP-02003,C,L3,Night,Standard,Normal,0
CHIP-02004,B,L1,Night,Advanced,Normal,0
CHIP-02005,C,L3,Day,Standard,Normal,0
CHIP-02006,A,L1,Night,Standard,Normal,0
CHIP-02007,B,L3,Day,Premium,Normal,0
CHIP-02008,B,L2,Night,Standard,Normal,0
CHIP-02009,A,L1,Day,Standard,Normal,0
CHIP-02010,B,L2,Night,Standard,Normal,0
CHIP-02011,B,L2,Day,Standard,High_Speed,0
CHIP-02012,B,L3,Night,Advanced,High_Speed,0
CHIP-02013,B,L2,Day,Advanced,Normal,0
CHIP-02014,C,L2,Day,Premium,High_Speed,0
CHIP-02015,B,L1,Day,Standard,Normal,0
CHIP-02016,C,L3,Day,Standard,High_Speed,0
CHIP-02017,C,L1,Day,Advanced,High_Speed,0
CHIP-02018,C,L3,Night,Premium,Normal,0
CHIP-02019,A,L2,Day,Advanced,High_Speed,0
CHIP-02020,C,L3,Night,Premium,Normal,0
CHIP-02021,A,L3,Day,Advanced,High_Speed,0
CHIP-02022,B,L1,Night,Standard,Normal,0
CHIP-02023,C,L1,Night,Premium,Normal,0
CHIP-02024,A,L1,Day,Premium,High_Speed,0
CHIP-02025,A,L1,Night,Standard,High_Speed,0
CHIP-02026,A,L1,Night,Standard,Normal,0
CHIP-02027,C,L3,Day,Premium,Normal,0
CHIP-02028,B,L2,Day,Advanced,Normal,0
CHIP-02029,C,L2,Night,Standard,Normal,0
CHIP-02030,A,L2,Night,Standard,Normal,0
CHIP-02031,A,L1,Day,Advanced,High_Speed,0
CHIP-02032,A,L2,Day,Advanced,Normal,0
CHIP-02033,C,L1,Day,Premium,Normal,0
CHIP-02034,A,L3,Day,Premium,Normal,0
CHIP-02035,C,L3,Day,Advanced,Normal,0
CHIP-02036,B,L1,Night,Advanced,Normal,1
CHIP-02037,C,L3,Night,Standard,Normal,0
CHIP-02038,B,L2,Day,Advanced,Normal,1
CHIP-02039,B,L1,Day,Premium,Normal,0
CHIP-02040,A,L1,Day,Advanced,Normal,0
CHIP-02041,B,L1,Night,Advanced,Normal,0
CHIP-02042,B,L3,Night,Standard,Normal,0
CHIP-02043,A,L3,Night,Standard,Normal,0
CHIP-02044,C,L3,Night,Premium,High_Speed,0
CHIP-02045,A,L1,Day,Standard,Normal,0
CHIP-02046,A,L1,Day,Standard,Normal,0
CHIP-02047,B,L2,Night,Premium,Normal,0
CHIP-02048,B,L1,Night,Standard,Normal,0
CHIP-02049,A,L2,Night,Standard,Normal,0
CHIP-02050,C,L1,Night,Advanced,Normal,0
CHIP-02051,A,L1,Day,Standard,Normal,0
CHIP-02052,B,L2,Day,Standard,High_Speed,0
CHIP-02053,A,L1,Night,Standard,Normal,0
CHIP-02054,A,L2,Day,Standard,Normal,0
CHIP-02055,B,L3,Day,Advanced,High_Speed,0
CHIP-02056,C,L3,Night,Advanced,Normal,0
CHIP-02057,B,L3,Day,Premium,Normal,0
CHIP-02058,A,L2,Night,Standard,High_Speed,0
CHIP-02059,A,L2,Day,Advanced,Normal,0
CHIP-02060,C,L3,Night,Premium,Normal,0
CHIP-02061,A,L3,Night,Standard,High_Speed,0
CHIP-02062,B,L2,Day,Standard,Normal,0
CHIP-02063,A,L2,Night,Premium,Normal,0
CHIP-02064,A,L1,Night,Standard,Normal,0
CHIP-02065,A,L2,Night,Advanced,Normal,0
CHIP-02066,A,L1,Night,Advanced,High_Speed,1
CHIP-02067,B,L3,Day,Premium,High_Speed,0
CHIP-02068,B,L2,Day,Advanced,High_Speed,0
CHIP-02069,C,L2,Day,Advanced,Normal,0
CHIP-02070,A,L2,Night,Standard,High_Speed,1
